date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:13:51	9209/9209	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2020:13:37%20GMT	http://demos.wpexpand.com/html/eElectronics/css/js/js/images/js/images/js/jquery-1.9.1.min.js	C:/My%20Web%20Sites/eElectronics/demos.wpexpand.com/html/eElectronics/css/js/js/images/js/images/js/jquery-1.9.1.min.html	(from http://demos.wpexpand.com/html/eElectronics/css/js/js/images/js/images/logo.png)
22:13:52	9209/9209	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2020:13:38%20GMT	http://demos.wpexpand.com/html/eElectronics/css/js/js/images/js/images/images/logo.png	C:/My%20Web%20Sites/eElectronics/demos.wpexpand.com/html/eElectronics/css/js/js/images/js/images/images/logo.html	(from http://demos.wpexpand.com/html/eElectronics/css/js/js/images/js/images/logo.png)
22:13:53	9209/9209	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2020:13:38%20GMT	http://demos.wpexpand.com/html/eElectronics/css/js/js/images/js/images/images/purchase.png	C:/My%20Web%20Sites/eElectronics/demos.wpexpand.com/html/eElectronics/css/js/js/images/js/images/images/purchase.html	(from http://demos.wpexpand.com/html/eElectronics/css/js/js/images/js/images/logo.png)
22:13:54	9209/9209	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2020:13:39%20GMT	http://demos.wpexpand.com/html/eElectronics/css/js/js/images/js/images/images/cross.png	C:/My%20Web%20Sites/eElectronics/demos.wpexpand.com/html/eElectronics/css/js/js/images/js/images/images/cross.html	(from http://demos.wpexpand.com/html/eElectronics/css/js/js/images/js/images/logo.png)
22:13:55	9209/9209	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2020:13:40%20GMT	http://demos.wpexpand.com/html/eElectronics/css/js/js/images/images/js/style.css	C:/My%20Web%20Sites/eElectronics/demos.wpexpand.com/html/eElectronics/css/js/js/images/images/js/style.html	(from http://demos.wpexpand.com/html/eElectronics/css/js/js/images/images/js/jquery-1.9.1.min.js)
22:13:56	9209/9209	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2020:13:41%20GMT	http://demos.wpexpand.com/html/eElectronics/css/js/js/images/images/js/js/jquery-1.9.1.min.js	C:/My%20Web%20Sites/eElectronics/demos.wpexpand.com/html/eElectronics/css/js/js/images/images/js/js/jquery-1.9.1.min.html	(from http://demos.wpexpand.com/html/eElectronics/css/js/js/images/images/js/jquery-1.9.1.min.js)
22:13:57	9209/9209	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2020:13:42%20GMT	http://demos.wpexpand.com/html/eElectronics/css/js/js/images/images/js/images/logo.png	C:/My%20Web%20Sites/eElectronics/demos.wpexpand.com/html/eElectronics/css/js/js/images/images/js/images/logo.html	(from http://demos.wpexpand.com/html/eElectronics/css/js/js/images/images/js/jquery-1.9.1.min.js)
22:13:58	9209/9209	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2020:13:43%20GMT	http://demos.wpexpand.com/html/eElectronics/css/js/js/images/images/js/images/purchase.png	C:/My%20Web%20Sites/eElectronics/demos.wpexpand.com/html/eElectronics/css/js/js/images/images/js/images/purchase.html	(from http://demos.wpexpand.com/html/eElectronics/css/js/js/images/images/js/jquery-1.9.1.min.js)
22:13:59	9209/9209	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2020:13:44%20GMT	http://demos.wpexpand.com/html/eElectronics/css/js/js/images/images/js/images/cross.png	C:/My%20Web%20Sites/eElectronics/demos.wpexpand.com/html/eElectronics/css/js/js/images/images/js/images/cross.html	(from http://demos.wpexpand.com/html/eElectronics/css/js/js/images/images/js/jquery-1.9.1.min.js)
22:14:00	9209/9209	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2020:13:45%20GMT	http://demos.wpexpand.com/html/eElectronics/css/js/js/images/images/images/style.css	C:/My%20Web%20Sites/eElectronics/demos.wpexpand.com/html/eElectronics/css/js/js/images/images/images/style.html	(from http://demos.wpexpand.com/html/eElectronics/css/js/js/images/images/images/logo.png)
22:14:01	9209/9209	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2020:13:47%20GMT	http://demos.wpexpand.com/html/eElectronics/css/js/js/images/images/images/js/jquery-1.9.1.min.js	C:/My%20Web%20Sites/eElectronics/demos.wpexpand.com/html/eElectronics/css/js/js/images/images/images/js/jquery-1.9.1.min.html	(from http://demos.wpexpand.com/html/eElectronics/css/js/js/images/images/images/logo.png)
22:14:02	9209/9209	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2020:13:48%20GMT	http://demos.wpexpand.com/html/eElectronics/css/js/js/images/images/images/images/logo.png	C:/My%20Web%20Sites/eElectronics/demos.wpexpand.com/html/eElectronics/css/js/js/images/images/images/images/logo.html	(from http://demos.wpexpand.com/html/eElectronics/css/js/js/images/images/images/logo.png)
22:14:03	9209/9209	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2020:13:49%20GMT	http://demos.wpexpand.com/html/eElectronics/css/js/js/images/images/images/images/purchase.png	C:/My%20Web%20Sites/eElectronics/demos.wpexpand.com/html/eElectronics/css/js/js/images/images/images/images/purchase.html	(from http://demos.wpexpand.com/html/eElectronics/css/js/js/images/images/images/logo.png)
22:14:04	9209/9209	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2020:13:50%20GMT	http://demos.wpexpand.com/html/eElectronics/css/js/js/images/images/images/images/cross.png	C:/My%20Web%20Sites/eElectronics/demos.wpexpand.com/html/eElectronics/css/js/js/images/images/images/images/cross.html	(from http://demos.wpexpand.com/html/eElectronics/css/js/js/images/images/images/logo.png)
22:14:05	9209/9209	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2020:13:51%20GMT	http://demos.wpexpand.com/html/eElectronics/css/js/images/js/js/js/style.css	C:/My%20Web%20Sites/eElectronics/demos.wpexpand.com/html/eElectronics/css/js/images/js/js/js/style.html	(from http://demos.wpexpand.com/html/eElectronics/css/js/images/js/js/js/jquery-1.9.1.min.js)
22:14:06	9209/9209	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2020:13:51%20GMT	http://demos.wpexpand.com/html/eElectronics/css/js/images/js/js/js/js/jquery-1.9.1.min.js	C:/My%20Web%20Sites/eElectronics/demos.wpexpand.com/html/eElectronics/css/js/images/js/js/js/js/jquery-1.9.1.min.html	(from http://demos.wpexpand.com/html/eElectronics/css/js/images/js/js/js/jquery-1.9.1.min.js)
22:14:07	9209/9209	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2020:13:52%20GMT	http://demos.wpexpand.com/html/eElectronics/css/js/images/js/js/js/images/logo.png	C:/My%20Web%20Sites/eElectronics/demos.wpexpand.com/html/eElectronics/css/js/images/js/js/js/images/logo.html	(from http://demos.wpexpand.com/html/eElectronics/css/js/images/js/js/js/jquery-1.9.1.min.js)
22:14:08	9209/9209	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2020:13:53%20GMT	http://demos.wpexpand.com/html/eElectronics/css/js/images/js/js/js/images/purchase.png	C:/My%20Web%20Sites/eElectronics/demos.wpexpand.com/html/eElectronics/css/js/images/js/js/js/images/purchase.html	(from http://demos.wpexpand.com/html/eElectronics/css/js/images/js/js/js/jquery-1.9.1.min.js)
22:14:09	9209/9209	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2020:13:54%20GMT	http://demos.wpexpand.com/html/eElectronics/css/js/images/js/js/js/images/cross.png	C:/My%20Web%20Sites/eElectronics/demos.wpexpand.com/html/eElectronics/css/js/images/js/js/js/images/cross.html	(from http://demos.wpexpand.com/html/eElectronics/css/js/images/js/js/js/jquery-1.9.1.min.js)
22:14:10	9209/9209	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2020:13:55%20GMT	http://demos.wpexpand.com/html/eElectronics/css/js/images/js/js/images/style.css	C:/My%20Web%20Sites/eElectronics/demos.wpexpand.com/html/eElectronics/css/js/images/js/js/images/style.html	(from http://demos.wpexpand.com/html/eElectronics/css/js/images/js/js/images/logo.png)
22:14:11	9209/9209	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2020:13:56%20GMT	http://demos.wpexpand.com/html/eElectronics/css/js/images/js/js/images/js/jquery-1.9.1.min.js	C:/My%20Web%20Sites/eElectronics/demos.wpexpand.com/html/eElectronics/css/js/images/js/js/images/js/jquery-1.9.1.min.html	(from http://demos.wpexpand.com/html/eElectronics/css/js/images/js/js/images/logo.png)
22:14:12	9209/9209	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2020:13:57%20GMT	http://demos.wpexpand.com/html/eElectronics/css/js/images/js/js/images/images/logo.png	C:/My%20Web%20Sites/eElectronics/demos.wpexpand.com/html/eElectronics/css/js/images/js/js/images/images/logo.html	(from http://demos.wpexpand.com/html/eElectronics/css/js/images/js/js/images/logo.png)
22:14:13	9209/9209	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2020:13:58%20GMT	http://demos.wpexpand.com/html/eElectronics/css/js/images/js/js/images/images/purchase.png	C:/My%20Web%20Sites/eElectronics/demos.wpexpand.com/html/eElectronics/css/js/images/js/js/images/images/purchase.html	(from http://demos.wpexpand.com/html/eElectronics/css/js/images/js/js/images/logo.png)
22:14:15	9209/9209	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2020:14:00%20GMT	http://demos.wpexpand.com/html/eElectronics/css/js/images/js/js/images/images/cross.png	C:/My%20Web%20Sites/eElectronics/demos.wpexpand.com/html/eElectronics/css/js/images/js/js/images/images/cross.html	(from http://demos.wpexpand.com/html/eElectronics/css/js/images/js/js/images/logo.png)
22:14:16	9209/9209	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2020:14:01%20GMT	http://demos.wpexpand.com/html/eElectronics/css/js/images/js/images/js/style.css	C:/My%20Web%20Sites/eElectronics/demos.wpexpand.com/html/eElectronics/css/js/images/js/images/js/style.html	(from http://demos.wpexpand.com/html/eElectronics/css/js/images/js/images/js/jquery-1.9.1.min.js)
22:14:17	9209/9209	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2020:14:02%20GMT	http://demos.wpexpand.com/html/eElectronics/css/js/images/js/images/js/js/jquery-1.9.1.min.js	C:/My%20Web%20Sites/eElectronics/demos.wpexpand.com/html/eElectronics/css/js/images/js/images/js/js/jquery-1.9.1.min.html	(from http://demos.wpexpand.com/html/eElectronics/css/js/images/js/images/js/jquery-1.9.1.min.js)
22:14:18	9209/9209	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2020:14:03%20GMT	http://demos.wpexpand.com/html/eElectronics/css/js/images/js/images/js/images/logo.png	C:/My%20Web%20Sites/eElectronics/demos.wpexpand.com/html/eElectronics/css/js/images/js/images/js/images/logo.html	(from http://demos.wpexpand.com/html/eElectronics/css/js/images/js/images/js/jquery-1.9.1.min.js)
22:14:19	9209/9209	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2020:14:04%20GMT	http://demos.wpexpand.com/html/eElectronics/css/js/images/js/images/js/images/purchase.png	C:/My%20Web%20Sites/eElectronics/demos.wpexpand.com/html/eElectronics/css/js/images/js/images/js/images/purchase.html	(from http://demos.wpexpand.com/html/eElectronics/css/js/images/js/images/js/jquery-1.9.1.min.js)
22:14:20	9209/9209	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2020:14:06%20GMT	http://demos.wpexpand.com/html/eElectronics/css/js/images/js/images/js/images/cross.png	C:/My%20Web%20Sites/eElectronics/demos.wpexpand.com/html/eElectronics/css/js/images/js/images/js/images/cross.html	(from http://demos.wpexpand.com/html/eElectronics/css/js/images/js/images/js/jquery-1.9.1.min.js)
22:14:22	9209/9209	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2020:14:07%20GMT	http://demos.wpexpand.com/html/eElectronics/css/js/images/js/images/images/style.css	C:/My%20Web%20Sites/eElectronics/demos.wpexpand.com/html/eElectronics/css/js/images/js/images/images/style.html	(from http://demos.wpexpand.com/html/eElectronics/css/js/images/js/images/images/logo.png)
22:14:23	9209/9209	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2020:14:08%20GMT	http://demos.wpexpand.com/html/eElectronics/css/js/images/js/images/images/js/jquery-1.9.1.min.js	C:/My%20Web%20Sites/eElectronics/demos.wpexpand.com/html/eElectronics/css/js/images/js/images/images/js/jquery-1.9.1.min.html	(from http://demos.wpexpand.com/html/eElectronics/css/js/images/js/images/images/logo.png)
22:14:24	9209/9209	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2020:14:09%20GMT	http://demos.wpexpand.com/html/eElectronics/css/js/images/js/images/images/images/logo.png	C:/My%20Web%20Sites/eElectronics/demos.wpexpand.com/html/eElectronics/css/js/images/js/images/images/images/logo.html	(from http://demos.wpexpand.com/html/eElectronics/css/js/images/js/images/images/logo.png)
22:14:25	9209/9209	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2020:14:11%20GMT	http://demos.wpexpand.com/html/eElectronics/css/js/images/js/images/images/images/purchase.png	C:/My%20Web%20Sites/eElectronics/demos.wpexpand.com/html/eElectronics/css/js/images/js/images/images/images/purchase.html	(from http://demos.wpexpand.com/html/eElectronics/css/js/images/js/images/images/logo.png)
22:14:27	9209/9209	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2020:14:12%20GMT	http://demos.wpexpand.com/html/eElectronics/css/js/images/js/images/images/images/cross.png	C:/My%20Web%20Sites/eElectronics/demos.wpexpand.com/html/eElectronics/css/js/images/js/images/images/images/cross.html	(from http://demos.wpexpand.com/html/eElectronics/css/js/images/js/images/images/logo.png)
22:14:28	9209/9209	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2020:14:13%20GMT	http://demos.wpexpand.com/html/eElectronics/css/js/images/images/js/js/style.css	C:/My%20Web%20Sites/eElectronics/demos.wpexpand.com/html/eElectronics/css/js/images/images/js/js/style.html	(from http://demos.wpexpand.com/html/eElectronics/css/js/images/images/js/js/jquery-1.9.1.min.js)
22:14:29	9209/9209	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2020:14:14%20GMT	http://demos.wpexpand.com/html/eElectronics/css/js/images/images/js/js/js/jquery-1.9.1.min.js	C:/My%20Web%20Sites/eElectronics/demos.wpexpand.com/html/eElectronics/css/js/images/images/js/js/js/jquery-1.9.1.min.html	(from http://demos.wpexpand.com/html/eElectronics/css/js/images/images/js/js/jquery-1.9.1.min.js)
22:14:30	9209/9209	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2020:14:15%20GMT	http://demos.wpexpand.com/html/eElectronics/css/js/images/images/js/js/images/logo.png	C:/My%20Web%20Sites/eElectronics/demos.wpexpand.com/html/eElectronics/css/js/images/images/js/js/images/logo.html	(from http://demos.wpexpand.com/html/eElectronics/css/js/images/images/js/js/jquery-1.9.1.min.js)
22:14:31	9209/9209	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2020:14:16%20GMT	http://demos.wpexpand.com/html/eElectronics/css/js/images/images/js/js/images/purchase.png	C:/My%20Web%20Sites/eElectronics/demos.wpexpand.com/html/eElectronics/css/js/images/images/js/js/images/purchase.html	(from http://demos.wpexpand.com/html/eElectronics/css/js/images/images/js/js/jquery-1.9.1.min.js)
22:14:33	9209/9209	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2020:14:17%20GMT	http://demos.wpexpand.com/html/eElectronics/css/js/images/images/js/js/images/cross.png	C:/My%20Web%20Sites/eElectronics/demos.wpexpand.com/html/eElectronics/css/js/images/images/js/js/images/cross.html	(from http://demos.wpexpand.com/html/eElectronics/css/js/images/images/js/js/jquery-1.9.1.min.js)
22:14:35	9209/9209	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2020:14:20%20GMT	http://demos.wpexpand.com/html/eElectronics/css/js/images/images/js/images/style.css	C:/My%20Web%20Sites/eElectronics/demos.wpexpand.com/html/eElectronics/css/js/images/images/js/images/style.html	(from http://demos.wpexpand.com/html/eElectronics/css/js/images/images/js/images/logo.png)
22:14:35	9209/9209	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2020:14:21%20GMT	http://demos.wpexpand.com/html/eElectronics/css/js/images/images/js/images/js/jquery-1.9.1.min.js	C:/My%20Web%20Sites/eElectronics/demos.wpexpand.com/html/eElectronics/css/js/images/images/js/images/js/jquery-1.9.1.min.html	(from http://demos.wpexpand.com/html/eElectronics/css/js/images/images/js/images/logo.png)
22:14:36	9209/9209	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2020:14:22%20GMT	http://demos.wpexpand.com/html/eElectronics/css/js/images/images/js/images/images/logo.png	C:/My%20Web%20Sites/eElectronics/demos.wpexpand.com/html/eElectronics/css/js/images/images/js/images/images/logo.html	(from http://demos.wpexpand.com/html/eElectronics/css/js/images/images/js/images/logo.png)
22:14:37	9209/9209	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2020:14:22%20GMT	http://demos.wpexpand.com/html/eElectronics/css/js/images/images/js/images/images/purchase.png	C:/My%20Web%20Sites/eElectronics/demos.wpexpand.com/html/eElectronics/css/js/images/images/js/images/images/purchase.html	(from http://demos.wpexpand.com/html/eElectronics/css/js/images/images/js/images/logo.png)
22:14:38	9209/9209	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2020:14:23%20GMT	http://demos.wpexpand.com/html/eElectronics/css/js/images/images/js/images/images/cross.png	C:/My%20Web%20Sites/eElectronics/demos.wpexpand.com/html/eElectronics/css/js/images/images/js/images/images/cross.html	(from http://demos.wpexpand.com/html/eElectronics/css/js/images/images/js/images/logo.png)
22:14:39	9209/9209	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2020:14:25%20GMT	http://demos.wpexpand.com/html/eElectronics/css/js/images/images/images/js/style.css	C:/My%20Web%20Sites/eElectronics/demos.wpexpand.com/html/eElectronics/css/js/images/images/images/js/style.html	(from http://demos.wpexpand.com/html/eElectronics/css/js/images/images/images/js/jquery-1.9.1.min.js)
22:14:40	9209/9209	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2020:14:25%20GMT	http://demos.wpexpand.com/html/eElectronics/css/js/images/images/images/js/js/jquery-1.9.1.min.js	C:/My%20Web%20Sites/eElectronics/demos.wpexpand.com/html/eElectronics/css/js/images/images/images/js/js/jquery-1.9.1.min.html	(from http://demos.wpexpand.com/html/eElectronics/css/js/images/images/images/js/jquery-1.9.1.min.js)
22:14:41	9209/9209	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2020:14:26%20GMT	http://demos.wpexpand.com/html/eElectronics/css/js/images/images/images/js/images/logo.png	C:/My%20Web%20Sites/eElectronics/demos.wpexpand.com/html/eElectronics/css/js/images/images/images/js/images/logo.html	(from http://demos.wpexpand.com/html/eElectronics/css/js/images/images/images/js/jquery-1.9.1.min.js)
